id, folding
6SPE,((((....)))).((((..(((((...(((..(((((((.((((........).)))..))).))))..)))...)))))((((.(((....))).))))((((((((......(((((((..((...(((((((((((((....((((((....))))))......((.(((...(((....)))....))).))..........)))).)))))))))..)).))))))).(((((.(((..((((((((.......)))))))))))...)))))((.(((((((.........))))))).)).(((((.(((.....)))))))).((((....))))((.(((.(((......(((((...(((((....))))).))))))))))).))(((((((...(((((((..(((.((((.(((((.....(((((..(..(((((((((((.......)))))))))))..)....)))))........(((((((...(((((((((.(((.((.((......))..)).)))...((.....))......(((.((((.....)))).))).((((((((....((((((((....((((.((......)).))))...)))))))).....)))))))).((((((((..(((.(((((...((((((((((.(((........)))..))))))))))...)))))((.((....)).))..)))..)))).)))).((.(((((((((....(((((((..((...((((.........))))))..)))))))((....))..(((((((.((((((((((((.....))))))))))))...((....))....)))))))..(((((((.((((((((.(...(((((..(......)..))))).).))))(((....)))....((((((((((((..((((........))))))))).............))))))).....(..((((....))))..))))))))))))..(((((((((.((.((((.(((.....)))))))))))))).)))).....(((......)))((((((((.((((...)))).))).)))))..))))))))))).))))).....))))...))))))).(..(((.......)))..)((((((.....)))))).(((((((.......))))))).....)))))...(((((((((.....(((((((...(((....)))...)).)))))......)))))))))..(((((..(((((((........))))))).....)))))..........(((((((.........)))))))...)))).))).))))))).))))))))))))))).((((..((..((((((((((((.(..((((((.((((..((....)).))))))))))..)))))))))))))..))..))))..............((((((((((....))))))))))))))
6T0R,(((((.....((((....(((.......)))))))....)))))
6T0U,(((((.....(((((..............).))))....)))))
6T0W,(((((.....((((((...))))))....)))))
6T2C,(((((.....((((((...))))))....)))))
6TMF,.(((((((.......)))))))(((((.((..(((((((((.......(((((.....))))).((((((.((((((.(((..((..((((........((((((...((((.(((((((.(((((((..((((((....))))))...)))))))...(((((((((.(((....)))))))))))).....((((...)))).))))))).))))))))))(((((((.(((..((((((((.......)))))))))))...))))))).((((((((....)))...)))))....(((((.(((.....)))))))))))))).))).)))).)))))))).....(((((...(((((....))))).))))))))))))))..)).))))).(((((.(((((((((((((((.......))))))))))....)))))))).((((((((((...))))).((((((((.((((.(((.....))).)))).)))))))))))))....(((((.(.((((((((((((.(((((((((((..((((((((.....)))))))).)))))))))))..))))))))...(((((.(....(((((((.((.((((((((((.(((((...)))))...))))))))))...((((...))))...)).)))))))....).)))))..)))).).)))))..((((((((..((...((((.........))))))..)))))))).........((((((..(((((((((((((((...))))))))))((((....((....))......((((((((((...((((.(((((....)))))..))))..)))...)))))))((((((.(((.((((((..((((((((............((..(.((((........)))).)..))(((((((((...(((...)))....)))))))))....((((.......))))..(((((((((((.((((((.((......(((((((......))))..))).(((.....))).(((((((.((((..((((((((...))))))))))))..)))))))..((.(((((.....))))).))..)).)))))))))))).)))))(((.((((.(......).))))))).)))))))).....(((((((.....(((((((..((((....))))..))..))))).....)))))))((((((.....(((((((........)))))))...)))))).)))))).))).(((((((.......)))))))............))))))..)))))))))))))))..((((.(((..(((((((((((((..(((((((((((((....)))))))))))))..)))))))))))))..))).)))).....))....(((((((((((((....))))))))).....))))..
6UES,(((.......))).((.....))((((((((((((...((((.(((.((......)).))).))))((.(((....))).))....(((((((...))))))).)))))))).))))..
6UET,(((.......))).((.....))((((((((((((...((((.(((.((......)).))).))))((.(((....))).))....(((((((...))))))).)))))))).))))..
6V3E,............((((((((........))))))))((((((.((((........).)))..))).)))(((((..(((((....)))))..((((.(((((.((((((((......(((((((..((...(((((((((.((.....((((((....))))))......)).).....(((....)))....((((((..........))))))))))))))..)).)))))))((((((.(((..((((((((.......)))))))))))...))))))..(((((((.........)))))))....(((((.(((.....)))))))).((((....))))((.(((.(((......(((((...(((((....))))).))))))))))).))(((((((...(((((((...((.((((..(((((....(((((..(...((((((((((.......)))))).))))...)....)))))......(((....)))..(((((.(((.((....)))))....)))))))))).((((....((.(((((.(((((((((..(((((.((((.((((((((((.(((((((((((....((((((.....))))))..)))))))))))..))))))))).(((((.((((((((..((((...((((((((.(.(((........)))..).))))))))...))))((((((.......))))))((((((((((((.(((((.(((((((...(((((((..((...((((.........))))))..)))))))))).......(((((((.(((((((((((((...)))))))))))))...((....))....))))))).)))).))((((..((((....))))...))))..((((.(((((((.(((((((....)))(((.(((((.(((((((....(((....(.(((((.(((....((((..........))))......((((....))))..)))..))))).).)))))))).)).))))).))))))).))))))).))))..))).)).)))))))))).((..(((.....)))..)))))))))).)))))(((..(.((((((...(..(((...((....))...)))..)...)))))))..)))...((.(((.....))).)).(((((.....))))).).)))).)))))..))).(((((((((.....(((((((..((((....))))..)).)))))......))))))))).))))))..(((((((........)))))))..))))).))..))))....(((((((.........)))))))...))))..)).))))))).))))))))))))))).((((..((..(((.((((((((.(..((((((.((((..((....)).))))))))))..))))))))).)))..))..))))..)))))....))))(((((((((....)))))))))......)))))........
6V5B,(((.....((((((.((((..(((((((((..((((((((.((.................)).))))))))..)))))))))..)))).))))))....)))...
6V5C,(((.....((((((.((((..(((((((((..((((((((.((.................)).))))))))..)))))))))..)))).))))))....)))...
6V9Q,........((((..((.((..((....))..))...))..)))).(((((.....))))).
6VQX,..............((((((.....))))))(((((..((((.....))))..)))))..
6VRB,.....(((((.......)))))..............................
6VRC,.....(((((.......)))))................((((......))))........
6W62,.....((((((.......))))))......
6W6K,........((((((...(.(((((..(((....(((((((((((((..........((.(.(((..((((((..(((((.......))))))))))).))).).))(((.((((..((...(((((((..((...(((((((.(.((..((.((((((....)))))).))...)).).....(((....))).....((((((.((....)))))))).)))))))..)).)))))))((((((.(((..((((((((.......)))))))))))...))))))..(((((((.........)))))))....(((((.(((.....)))))))).((((....))))...((((((.....)))))).....((((....))))(((((((((((((.((..........((((.(((((.((((((..((..((((.(((((..(..((.((((((((.......)))))))).))..)....))))).))))..)).((((.(((.(((((((..(((.((.((......))..)).)))..))).....)))).)))))))((((...)))).(.((((((((((((((.(((((((((....((((.((......)).))))...)))))))))..)))))(((.(.((((((((..((((.((((...((((((((.(.(((........)))..).))))))))...))))(((.((....)).)))))))..))).))))).).)))....((((...(((((((..((...((((.........))))))..))))))))))).(((((.((......)).)))))...(((((.(((((((((...))))).)))).)))))..))))))))).)((((..((((....))))...))))....((((((((.(.(((((((.......)))).)).).).).)))))))..)))))).)))))..))))(((((.(((((...(((.((((.(((((((....)))))....)).)))))))....)))))))))))).))))))))).)))).((((((.........(((.(((......)))))))))))))).))))...))))))))))))))))))).)))))))))))).((((((.((.(((((.....)))))))...(((.(.((((((.....)))))).).))).(((((((..(((((((..(((((((.....(((((............))).))((((........)))).........))))))).))))))).((((((((((........)))))))....)))((((.((.((...(((((((.........)))))))...))))))))(((((..((....))..)))))((((.((..((..((((((((((((.(..((((((.((((..((...))..))))))))))..)))))))))))))..)).)))))).))))))).....((((((((((....))))))))))......)))))).
6W6V,(((((((((((((.((((.((..(((.(((((((..........((((((((....))))))))........))))))).))).(((.((((.......((((.((((.....))))))))((((((((((((...)))).))))))))...(((..(((.((((((((....)))))))).)))..))).(((((((((........)))))))))((((..((..(((..((((((((((....)))))))))).)))..))....)))).((((((..(((......)))..))))))......))))))))).))))))))).)))))))).....
6W77,........((((((...(.(((((..(((....(((((((((((((..........((.(.(((..((((((..(((((.......))))))))))).))).).))(((.((((..((...(((((((..((...(((((((.(.((..((.((((((....)))))).))...)).).....(((....))).....((((((.((....)))))))).)))))))..)).)))))))((((((.(((..((((((((.......)))))))))))...))))))..(((((((.........)))))))....(((((.(((.....)))))))).((((....))))...((((((.....)))))).....((((....))))(((((((((((((.((..........((((.(((((.((((((..((..((((.(((((..(..((.((((((((.......)))))))).))..)....))))).))))..)).((((.(((.(((((((..(((.((.((......))..)).)))..))).....)))).)))))))((((...)))).(.((((((((((((((.(((((((((....((((.((......)).))))...)))))))))..)))))(((.(.((((((((..((((.((((...((((((((.(.(((........)))..).))))))))...))))(((.((....)).)))))))..))).))))).).)))....((((...(((((((..((...((((.........))))))..))))))))))).(((((.((......)).)))))...(((((.(((((((((...))))).)))).)))))..))))))))).)((((..((((....))))...))))....((((((((.(.(((((((.......)))).)).).).).)))))))..)))))).)))))..))))(((((.(((((...(((.((((.(((((((....)))))....)).)))))))....)))))))))))).))))))))).)))).((((((.........(((.(((......)))))))))))))).))))...))))))))))))))))))).)))))))))))).((((((.((.(((((.....)))))))...(((.(.((((((.....)))))).).))).(((((((..(((((((..(((((((.....(((((............))).))((((........)))).........))))))).))))))).((((((((((........)))))))....)))((((.((.((...(((((((.........)))))))...))))))))(((((..((....))..)))))((((.((..((..((((((((((((.(..((((((.((((..((...))..))))))))))..)))))))))))))..)).)))))).))))))).....((((((((((....))))))))))......)))))).
6W7M,........((((((...(.(((((..(((....(((((((((((((..........((.(.(((..((((((..(((((.......))))))))))).))).).))(((.((((..((...(((((((..((...(((((((.(.((..((.((((((....)))))).))...)).).....(((....))).....((((((.((....)))))))).)))))))..)).)))))))((((((.(((..((((((((.......)))))))))))...))))))..(((((((.........)))))))....(((((.(((.....)))))))).((((....))))...((((((.....)))))).....((((....))))(((((((((((((.((..........((((.(((((.((((((..((..((((.(((((..(..((.((((((((.......)))))))).))..)....))))).))))..)).((((.(((.(((((((..(((.((.((......))..)).)))..))).....)))).)))))))((((...)))).(.((((((((((((((.(((((((((....((((.((......)).))))...)))))))))..)))))(((.(.((((((((..((((.((((...((((((((.(.(((........)))..).))))))))...))))(((.((....)).)))))))..))).))))).).)))....((((...(((((((..((...((((.........))))))..))))))))))).(((((.((......)).)))))...(((((.(((((((((...))))).)))).)))))..))))))))).)((((..((((....))))...))))....((((((((.(.(((((((.......)))).)).).).).)))))))..)))))).)))))..))))(((((.(((((...(((.((((.(((((((....)))))....)).)))))))....)))))))))))).))))))))).)))).((((((.........(((.(((......)))))))))))))).))))...))))))))))))))))))).)))))))))))).((((((.((.(((((.....)))))))...(((.(.((((((.....)))))).).))).(((((((..(((((((..(((((((.....(((((............))).))((((........)))).........))))))).))))))).((((((((((........)))))))....)))((((.((.((...(((((((.........)))))))...))))))))(((((..((....))..)))))((((.((..((..((((((((((((.(..((((((.((((..((...))..))))))))))..)))))))))))))..)).)))))).))))))).....((((((((((....))))))))))......)))))).
6W7N,........((((((...(.(((((..(((....(((((((((((((..........((.(.(((..((((((..(((((.......))))))))))).))).).))(((.((((..((...(((((((..((...(((((((.(.((..((.((((((....)))))).))...)).).....(((....))).....((((((.((....)))))))).)))))))..)).)))))))((((((.(((..((((((((.......)))))))))))...))))))..(((((((.........)))))))....(((((.(((.....)))))))).((((....))))...((((((.....)))))).....((((....))))(((((((((((((.((..........((((.(((((.((((((..((..((((.(((((..(..((.((((((((.......)))))))).))..)....))))).))))..)).((((.(((.(((((((..(((.((.((......))..)).)))..))).....)))).)))))))((((...)))).(.((((((((((((((.(((((((((....((((.((......)).))))...)))))))))..)))))(((.(.((((((((..((((.((((...((((((((.(.(((........)))..).))))))))...))))(((.((....)).)))))))..))).))))).).)))....((((...(((((((..((...((((.........))))))..))))))))))).(((((.((......)).)))))...(((((.(((((((((...))))).)))).)))))..))))))))).)((((..((((....))))...))))....((((((((.(.(((((((.......)))).)).).).).)))))))..)))))).)))))..))))(((((.(((((...(((.((((.(((((((....)))))....)).)))))))....)))))))))))).))))))))).)))).((((((.........(((.(((......)))))))))))))).))))...))))))))))))))))))).)))))))))))).((((((.((.(((((.....)))))))...(((.(.((((((.....)))))).).))).(((((((..(((((((..(((((((.....(((((............))).))((((........)))).........))))))).))))))).((((((((((........)))))))....)))((((.((.((...(((((((.........)))))))...))))))))(((((..((....))..)))))((((.((..((..((((((((((((.(..((((((.((((..((...))..))))))))))..)))))))))))))..)).)))))).))))))).....((((((((((....))))))))))......)))))).
6W7W,........((((((...(.(((((..(((....(((((((((((((..........((.(.(((..((((((..(((((.......))))))))))).))).).))(((.((((..((...(((((((..((...(((((((.(.((..((.((((((....)))))).))...)).).....(((....))).....((((((.((....)))))))).)))))))..)).)))))))((((((.(((..((((((((.......)))))))))))...))))))..(((((((.........)))))))....(((((.(((.....)))))))).((((....))))...((((((.....)))))).....((((....))))(((((((((((((.((..........((((.(((((.((((((..((..((((.(((((..(..((.((((((((.......)))))))).))..)....))))).))))..)).((((.(((.(((((((..(((.((.((......))..)).)))..))).....)))).)))))))((((...)))).(.((((((((((((((.(((((((((....((((.((......)).))))...)))))))))..)))))(((.(.((((((((..((((.((((...((((((((.(.(((........)))..).))))))))...))))(((.((....)).)))))))..))).))))).).)))....((((...(((((((..((...((((.........))))))..))))))))))).(((((.((......)).)))))...(((((.(((((((((...))))).)))).)))))..))))))))).)((((..((((....))))...))))....((((((((.(.(((((((.......)))).)).).).).)))))))..)))))).)))))..))))(((((.(((((...(((.((((.(((((((....)))))....)).)))))))....)))))))))))).))))))))).)))).((((((.........(((.(((......)))))))))))))).))))...))))))))))))))))))).)))))))))))).((((((.((.(((((.....)))))))...(((.(.((((((.....)))))).).))).(((((((..(((((((..(((((((.....(((((............))).))((((........)))).........))))))).))))))).((((((((((........)))))))....)))((((.((.((...(((((((.........)))))))...))))))))(((((..((....))..)))))((((.((..((..((((((((((((.(..((((((.((((..((...))..))))))))))..)))))))))))))..)).)))))).))))))).....((((((((((....))))))))))......)))))).
6WDR,.....(((((((((((.((((......)))).))............(((((((........((((((.....))))))(((((..(.......)..))))).......((((((......)))))).....((((((((.(......)))))))))((((((((((((((.((((.....(((((..((....))..))))))))).)))))).................((((((((((....(((((..((.....))..))))).(((.(((.......))).)))..........((((((((((..........(.((((((((.......)))))))).).......))))....))))))))))))))))..(((((...((((((........)))).))...)))))...))))))))((((((.((((.....(((((..((....))..))))))))).)))))).......(((((.(((....)))...)))))(((((..((.....))..)))))))))))).(((((((((...((((...........((.(((((.........(.((((((((.......)))))))).).(((..((.....))..)))..)))))..))(((((((...((((((........)))).))...)))..))))((((.(((((..((.......(((((.....(((...((((((...(((((..((..(((((((((((((....))))))))).))))..))..))....)))...))))))...))).....)))))...))..))))).)))).(((((.((..((((....(((.....)))....))))..)).)))))(((((((((((.(((((.........((((((.(((((((....))....))))).))))))..(((((((.....((((..((((((((((((.....(...(((((((((..(((((((..........((((((..(((((.....))))).))))))....((((((...(((((((((((((.....)))))))))))))(((((...)))))........(((((((.((((..(((...((((.......(((....)))..))))...)))..)))))))))))..........))))))((...(((..((((((((.(((........)))))))))))..)))..)).....)))))))....)))))))))...).....))))))))))))........))))......)))))))((.((((.....)))).)))))))))))..)))))))......(((....)))))))...)))).)))))..)))))))))((((((((((....))))))))))((((((((((((((((.(((...........(((...((...(((((.((......)))))))...))...)))........((((..(((((.((((((....))))))...)))))..))))((((((.(((((((...)))))))((((((((((((((...(((....)))..)).)))))))).)))).(((.((....)))))....((((((((...(((((....(((..((((....))))..)))...)))))....))))))))((((((((((((((((.((....)).))))))..........))))))))))(((((((((.....)))))))))......)))))))))...))))).))))))))).)).((((.((..((((((((((.(((....((......(((((((.((((.((((....)))).)))).)))))))......))....))).)))))))))).)).))))......
6WLJ,.(((((..(((((((((((.((((((((((((.....((((((((((.((((((((((....))))))))))...........))))))))))..))))))))))))....)))))))))))...)))))
6WLK,.(((((..(((((((((((.((((((((((((.....((((((((((.((((((((((....))))))))))...........))))))))))..))))))))))))....)))))))))))...)))))
6WLL,....(((......(((((((((((((((((.(((((..((......))..))))))))))))))............))))))))...)))..(((((......((((((.((((........(((..(((...)))..))).........)))).)))))).....)))))
6WLM,....(((......(((((((((((((((((.(((((..((......))..))))))))))))))............))))))))...)))..(((((......((((((.((((........(((..(((...)))..))).........)))).)))))).....)))))
6WLN,...(((((((((((((((((....).)))))))))))))))).....(((...((((((...((((((((....(((((.....((((.((((((((.((((.(((....))).)))).((((......)))).)))).....)))))))).....)))))..)).))))))...)))....(((((((((....))))))))).(((((........))))).(((((((.(((...........)))))).))))((((((((....)))))))).....((((((......))))))((....(((((((............))))))).....)).)))...)))
6WLO,(((((((((....).)))))))).............(((...((((((...((((((((....(((((.....((((.((((((((.((((.(((....))).)))).((((......)))).)))).....)))))))).....)))))..)).))))))...)))....(((((((((....))))))))).(((((........))))).(((((((.(((...........)))))).))))((((((((....)))))))).....((((((......))))))((....(((((((............))))))).....)).)))...)))
6WLQ,(((.......))).((.....))((((((((((((...((((.(((.((......)).))).))))((.(((....))).))....(((((((...))))))).)))))))).))))..
6WLR,(((.......))).((.....))((((((((((((...((((.(((.((......)).))).))))((.(((....))).))....(((((((...))))))).)))))))).))))..
6WLS,..(((((..((((((((((......))))))))))..)))))...(((...((((((((((((((........)))))......(((((((...(((((((....((((.((((((((.(((((((((....))))))))).(((((....))))).)))).....))))))))...)))))))..)).)))))...........(((((((((...)))))))))...)))))))))....(((((..((((.....(((((((.....)))))))....)))))))))......(((((....)))))(((((((....((((......))))....)))))))(((((((((.((((((....)))))).))))))))))))...
6WLT,..(((......((((((((....(.(((((((..((((((......))))).)...))))))))((((((((......)))))..)))((.((((((...((((.....))))...)))))))).....))))))))...))).((((((......((((......)))).(((...((((...(((((((......)))))))....))))..))).......)))))).
6WLU,..(((......((((((((....(.(((((((..((((((......))))).)...))))))))((((((((......)))))..)))((.((((((...((((.....))))...)))))))).....))))))))...))).((((((......((((......)))).(((...((((...(((((((......)))))))....))))..))).......)))))).
6WNT,((((((((.....(((((.((((((((((((((((.....))).)))......((((.(((......))).....(((((((..(((.......)))......))))))).(((((....(((....)))(((((((....))))))).(((((((((.........))))))))).......(((((..(((..........))).))))).)))))...((((......))))..((((((.(((((.(..(((.((.((((((((..((((......(((((((((((((.(((...((((((....))))))....(((.((((....)))).))))))...)))))))))))))...))))(((((((.((((((((.((...)).)))))))).....((((((......))))))..........(((((((((((((((((((.((((....(((((((((..............((((.....))))...........((((...(((...((((((..(((.((((..((((((....))))))..))))(((((((((((.....(((((.......(((((((((((((..((((..((.....))..))))...((....))..((((.....)))).....))))))))))))))))))....((((((..((((((((((((((((((...((((((......))))))....))))...(((.(((((........)))))))).)).))))))))))))(((.....)))......))))))......((((((((((((((...((.((((...((((((((((((...(((((((((.......(((.(((.((((...(((((((.....))))).))...)))).)))...))).....)))))).)))...))))).......(((((((((((....)))))))))))....(((......))).(((((((.((((.((((((..(.((.(.((...(((((......))))))).))).).)))).(((((((((((...))))))))))))).))))..)))))))..((((((((((.((.((...(((....)))..(((.((((((((((((((.((.((((.(....(......)...).)))).)).))))(((((.(((((.......))))).)))))..((..(((......)))..))((((((.(((.(((((.(.((.(((((..(((.((........)).)))...((((..(((((((((....))))))))).))))....((((((((...((((.(...((((((((....))))))))).))))..))))).)))...((((......)))).......(((((((.....))))))).((.(((..(((...)))))).))...)))))..)).).))))).))).))))))((((.(((.(.(((....))).).)))..))))..(((((........)))))..)))))))))).)))...((((.(((.....(((((...)))))(((((...(((((....(((...((((.(((.((((((((((.((.....)))))))))).)).)))..))))...)))..(((((....)))))...)))))...)))))(((((..(((.....)))..)))))................))).))))....)).))..)).))))))))...........)))))))))))))...))))).))..))))))))))))).))))).((..((((....))))..)))))..))))))))).)))))))))))))....(((((..(((.......)))..))))).((((....(((((.....)))))))))..(((((...(((....)))...))))).((((...)))).(((...((((((..((((..(((((((((((.((....))..))))))..)))))))))))))))...)))((((((.......))))))..((((..........))))((((((.....))))))(((((.(..((((.........))))..).(((((.....))))).((((((........))))))......))))).....((((.....).))).....((((((.((.....(((((.(((.(((((((((((((((((.((((.(.((.((((....((..((((((...((((((((....))))))))))))))..)).....)).)))).).)))).)))))))))))...(((.((((((.....)))))))))...)))))).)))..))))))).)).))))((..(((((((...........)))))))..))..)))).))).)))..))))))...)))))))(((.((((....)))).)))(((((((.((((..((((....))))..)))).(((....)))(((((...)))))((((((((((.......)))))))))).((..((((..........))))..))...)))))))((((((((...((.......))...)))))))).(((((......))))))))))))..(((((((((((......)))))).)))))..)))))))).)).)))....).)).)))..))))))....(((((((....))).)))).))))..)))))))))).)))))((((((((.(..(((((.(((((..((.(....).)).)))))...(((((...((((..((((((((((((....))))))..))))))..)))).)))))...(((....(((((...........)))))....))))))))....).))))))))..((((((...)))))).......(((((((.......)))))))..((((((((..((...((((((....))))))..))...))))).)))............)))))))).
6WUA,........(((((((((((((((.....((((((....(((((((((........(((..((.(((((((((....(((((....)))))....))))))))).))....))).((((.(((((.(((((((...(((.(((((((.(.((..((.((((((....)))))).))...)).)...((..((((((((....)))))))).))....((((((....)))))).))))))).))))))))))(((((((.(((..((((((((.......)))))))))))...))))))).((((((((....)))...)))))....(((((.(((.....)))))))).((((....))))..((((((((((.....((((...(((((....))))).))))((((((((((....))).....((((((((((((((....(((((....)))))........(((((((........)))))))....)))))......)).)))))))...(((..(((((((((.((....)))))...))))))..)))..)))))))..(((((((((.(((((...((((.(.(((((((...(((((((((...((((....((((((.....))))))....))))...........)))))))))((((((...((((((((...((((((((((.(((........)))..))))))))))...)))..((.((....)).)))))))..))))))...((((((.((((((....(((((((..((...((((.........))))))..)))))))((....))..)))).)).))))))(((((((....)))))))((((((...((....))....))))))))))))).)((((.(((((....)))))..))))..(.((.(((((((.((((.((((..((..((..((....(((((..((((........)))))))))......((((............)))).(((((....)))))...((((....))))....))..)).)).))))..)))).))))))).)).).))))...))))).)).)))))))(((.....)))....)))))))))).))))))))).....))))))))).))))))...((.(((((.....)))))))..(((.(((.((((.(......).)))).))))))....)))))))))....((.(((.....(((((((.....(((..((..((((....))))..))....))).....)))))))..))).))...(((((((........))))))).....((((...((.((...(((((((.........)))))))...))))...))))(((((((((((..(((((.........(((..((((((..((((...((.((((..(((..((.....)).))).)))).))..))))..))))))..))))))))..)).)).)))))))(((((((((....)))))))))))))))
6WUB,........(((((((((((((((.....((((((....(((((((((........(((..((.(((((((((....(((((....)))))....))))))))).))....))).((((.(((((.(((((((...(((.(((((((.(.((..((.((((((....)))))).))...)).)...((..((((((((....)))))))).))....((((((....)))))).))))))).))))))))))(((((((.(((..((((((((.......)))))))))))...))))))).((((((((....)))...)))))....(((((.(((.....)))))))).((((....))))..((((((((((.....((((...(((((....))))).))))((((((((((....))).....((((((((((((((....(((((....)))))........(((((((........)))))))....)))))......)).)))))))...(((..(((((((((.((....)))))...))))))..)))..)))))))..(((((((((.(((((...((((.(.(((((((...(((((((((...((((....((((((.....))))))....))))...........)))))))))((((((...((((((((...((((((((((.(((........)))..))))))))))...)))..((.((....)).)))))))..))))))...((((((.((((((....(((((((..((...((((.........))))))..)))))))((....))..)))).)).))))))(((((((....)))))))((((((...((....))....))))))))))))).)((((.(((((....)))))..))))..(.((.(((((((.((((.((((..((..((..((....(((((..((((........)))))))))......((((............)))).(((((....)))))...((((....))))....))..)).)).))))..)))).))))))).)).).))))...))))).)).)))))))(((.....)))....)))))))))).))))))))).....))))))))).))))))...((.(((((.....)))))))..(((.(((.((((.(......).)))).))))))....)))))))))....((.(((.....(((((((.....(((..((..((((....))))..))....))).....)))))))..))).))...(((((((........))))))).....((((...((.((...(((((((.........)))))))...))))...))))(((((((((((..(((((.........(((..((((((..((((...((.((((..(((..((.....)).))).)))).))..))))..))))))..))))))))..)).)).)))))))(((((((((....)))))))))))))))
6XE0,.......((((((...(.(((((..(((....(((((((((((((..........((.(.(((..((((((..(((((.......))))))))))).))).).))(((.((((..((...(((((((..((...(((((((.(.((..((.((((((....)))))).))...)).).....(((....))).....((((((.((....)))))))).)))))))..)).)))))))((((((.(((..((((((((.......)))))))))))...))))))..(((((((.........)))))))....(((((.(((.....)))))))).((((....))))...((((((.....)))))).....((((....))))(((((((((((((.((..........((((.(((((.((((((..((..((((.(((((..(..((.((((((((.......)))))))).))..)....))))).))))..)).((((.(((.(((((((..(((.((.((......))..)).)))..))).....)))).)))))))((((...)))).(.((((((((((((((.(((((((((....((((.((......)).))))...)))))))))..)))))(((.(.((((((((..((((.((((...((((((((.(.(((........)))..).))))))))...))))(((.((....)).)))))))..))).))))).).)))....((((...(((((((..((...((((.........))))))..))))))))))).(((((.((......)).)))))...(((((.(((((((((...))))).)))).)))))..))))))))).)((((..((((....))))...))))....((((((((.(.(((((((.......)))).)).).).).)))))))..)))))).)))))..))))(((((.(((((...(((.((((.(((((((....)))))....)).)))))))....)))))))))))).))))))))).)))).((((((.........(((.(((......)))))))))))))).))))...))))))))))))))))))).))))))))))))...........(((((.....)))))((((.(((((.((((((.....)))))).(((((((.......)))))))....((.(((((...(((((((.....(((..((...(((....)))...))....))).....)))))))))))).))((((((((((........)))))))....)))((((.((.((...(((((((.........)))))))...))))))))(((((..((....))..)))))((((.((..((..((((((((((((.(..((((((.((((..((...))..))))))))))..)))))))))))))..)).)))))).............((((((((((....))))))))))..)))))))))
6XMF,..(((((((.(((........((((((....((((((.((.((....)).))..))))).)....))))))))))))))))((((((((((....))))))))))...((((....))))..
6XRZ,........(((((((.(((.......))))))))))......(((((((((((((.........))).))))))))...)).......
6XZD,(((((((.((.(((((................))))))).)))))))
6XZG,(((((((.((.(((((................))))))).)))))))
6XZP,(((((((.((.(((((................))))))).)))))))
6XZQ,(((((((.((.(((((................))))))).)))))))
6XZR,(((((((.((.(((((................))))))).)))))))
6Y0C,(((((((.((.(((((................))))))).)))))))
6Y50,..(((((((.((((....)))).)))...))))......(((((((.(((.(((((((((.......((((((.....))))))...))))))))).)))....)))))))((((.((((...((((....)))).))))))))..((((((.(((((.............)))))..))))))....
6Y53,..(((((((.((((....)))).)))...))))......(((((((.(((.(((((((((.......((((((.....))))))...))))))))).)))....)))))))((((.((((...((((....)))).))))))))..((((((.(((((.............)))))..))))))....
6Y5Q,..(((((((.((((....)))).)))...))))......(((((((.(((.(((((((((.......((((((.....))))))...))))))))).)))....)))))))((((.((((...((((....)))).))))))))..((((((.(((((.............)))))..))))))....
6Y7C,........((((((((((((((....((..(((......)))..)).(((((((.(((((((((((((.....))))))(((((..(.......)..))))).......((((((......)))))).....((((((((.(......))))))))).....((((........))))...(((((..((....))..))))).......)))))))....(((((.(((....)))...)))))(((((..((.....))..))))))))))))....)))))))((((((((.........((.(((((.........(.((((((((.......)))))))).).(((..((.....))..)))..)))))..))(((((((...((((((........)))).))...)))..))))((((.(((((..((.......(((((.....(((...((((((...(((((..((..(((((((((((((....))))))))).))))..))..))....)))...))))))...))).....)))))...))..))))).)))).(((((.((..((((....(((.....)))....))))..)).))))).........(((((.(((...))).)))))((((((((((((..(((...((.....))....)))..)))))))))).))......(((((((.....)))))))((((..(((((.....))))).)))).........(((((((((((((((((((.....))))))))))))))..)))))))))))))....((((((((.((((..(((...((((..(((.((((((.(((.((((......)))).)))..)))))).)))......(((....)))..))))...)))..))))))))))))...((((...((((..((((......))))......((.((((((.(((....))))))))).))(((((.((.((((((((((...........(((.(((((.((((...((((........)))).)))).))))))))........(((((..((..........))..))).))((((((((((....))((((.(((.((((((.................(((....)))....((((((((.((..(((((....((((((((((((....))))))).))))).(((.(((...))).)))..((((.(((.((..((((.((......)))))))).)))))))))))).(((.((((..(((((.((((((....))))))...)))))..)))))))..(((((((((...)))))))))..((((((((((...(((....)))..)).)))))))))))))))))))).)))).))).))))(((((((...(((((....(((..((((....))))..)))...)))))....))))))).((((((((((((((((.((....)).))))))..........))))))))))(((((((((.....)))))))))...........))))))))....)))))))))))).))))).((..((((((((((.(((....((......(((((((.((....)).)))))))......))....))).)))))))))).))..))))...)))).........((((((((....)))))))))))))))...
